Data: lunedì 18 maggio 2020	Ora: 15:48
288.750000	579.000000
289.000000	552.000000
289.250000	529.000000
289.500000	580.000000
289.750000	555.000000
290.000000	497.000000
290.250000	555.000000
290.500000	564.000000
290.750000	520.000000
291.000000	522.000000
291.250000	494.000000
291.500000	502.000000
291.750000	566.000000
292.000000	559.000000
292.250000	534.000000
292.500000	569.000000
292.750000	493.000000
293.000000	559.000000
293.250000	528.000000
293.500000	515.000000
293.750000	482.000000
294.000000	490.000000
294.250000	517.000000
294.500000	534.000000
294.750000	578.000000
295.000000	494.000000
295.250000	513.000000
295.500000	516.000000
295.750000	498.000000
296.000000	507.000000
296.250000	485.000000
296.500000	471.000000
296.750000	508.000000
297.000000	532.000000
297.250000	458.000000
297.500000	500.000000
297.750000	480.000000
298.000000	514.000000
298.250000	496.000000
298.500000	516.000000
298.750000	465.000000
299.000000	501.000000
299.250000	473.000000
299.500000	461.000000
299.750000	490.000000
300.000000	483.000000
300.250000	476.000000
300.500000	470.000000
300.750000	503.000000
301.000000	493.000000
301.250000	485.000000
301.500000	484.000000
301.750000	434.000000
302.000000	469.000000
302.250000	514.000000
302.500000	480.000000
302.750000	437.000000
303.000000	439.000000
303.250000	452.000000
303.500000	454.000000
303.750000	485.000000
304.000000	473.000000
304.250000	451.000000
304.500000	482.000000
304.750000	457.000000
305.000000	483.000000
305.250000	474.000000
305.500000	444.000000
305.750000	472.000000
306.000000	436.000000
306.250000	469.000000
306.500000	470.000000
306.750000	431.000000
307.000000	452.000000
307.250000	424.000000
307.500000	467.000000
307.750000	426.000000
308.000000	463.000000
308.250000	449.000000
308.500000	456.000000
308.750000	474.000000
309.000000	443.000000
309.250000	411.000000
309.500000	445.000000
309.750000	446.000000
310.000000	467.000000
310.250000	448.000000
310.500000	463.000000
310.750000	432.000000
311.000000	444.000000
311.250000	469.000000
311.500000	450.000000
311.750000	451.000000
312.000000	430.000000
312.250000	426.000000
312.500000	404.000000
312.750000	431.000000
313.000000	396.000000
313.250000	392.000000
313.500000	438.000000
313.750000	427.000000
314.000000	433.000000
314.250000	401.000000
314.500000	419.000000
314.750000	432.000000
315.000000	404.000000
315.250000	444.000000
315.500000	401.000000
315.750000	421.000000
316.000000	429.000000
316.250000	422.000000
316.500000	433.000000
316.750000	426.000000
317.000000	397.000000
317.250000	435.000000
317.500000	425.000000
317.750000	430.000000
318.000000	416.000000
318.250000	398.000000
318.500000	384.000000
318.750000	372.000000
319.000000	402.000000
319.250000	412.000000
319.500000	377.000000
319.750000	389.000000
320.000000	433.000000
320.250000	393.000000
320.500000	400.000000
320.750000	378.000000
321.000000	411.000000
321.250000	363.000000
321.500000	381.000000
321.750000	403.000000
322.000000	381.000000
322.250000	351.000000
322.500000	382.000000
322.750000	378.000000
323.000000	374.000000
323.250000	376.000000
323.500000	390.000000
323.750000	385.000000
324.000000	371.000000
324.250000	391.000000
324.500000	382.000000
324.750000	346.000000
325.000000	404.000000
325.250000	387.000000
325.500000	367.000000
325.750000	345.000000
326.000000	326.000000
326.250000	363.000000
326.500000	349.000000
326.750000	347.000000
327.000000	381.000000
327.250000	347.000000
327.500000	352.000000
327.750000	323.000000
328.000000	423.000000
328.250000	375.000000
328.500000	344.000000
328.750000	361.000000
329.000000	336.000000
329.250000	363.000000
329.500000	332.000000
329.750000	356.000000
330.000000	349.000000
330.250000	353.000000
330.500000	371.000000
330.750000	321.000000
331.000000	349.000000
331.250000	318.000000
331.500000	323.000000
331.750000	355.000000
332.000000	333.000000
332.250000	311.000000
332.500000	324.000000
332.750000	311.000000
333.000000	320.000000
333.250000	353.000000
333.500000	308.000000
333.750000	342.000000
334.000000	291.000000
334.250000	316.000000
334.500000	296.000000
334.750000	279.000000
335.000000	303.000000
335.250000	325.000000
335.500000	336.000000
335.750000	315.000000
336.000000	287.000000
336.250000	304.000000
336.500000	294.000000
336.750000	327.000000
337.000000	314.000000
337.250000	305.000000
337.500000	286.000000
337.750000	278.000000
338.000000	294.000000
338.250000	273.000000
338.500000	287.000000
338.750000	269.000000
339.000000	257.000000
339.250000	289.000000
339.500000	272.000000
339.750000	279.000000
340.000000	248.000000
340.250000	268.000000
340.500000	234.000000
340.750000	255.000000
341.000000	235.000000
341.250000	241.000000
341.500000	219.000000
341.750000	239.000000
342.000000	208.000000
342.250000	224.000000
342.500000	200.000000
342.750000	163.000000
343.000000	150.000000
