Data: giovedì 7 maggio 2020	Ora: 12:53
302.750000	448.000000
303.000000	425.000000
303.250000	451.000000
303.500000	454.000000
303.750000	421.000000
304.000000	431.000000
304.250000	430.000000
304.500000	457.000000
304.750000	440.000000
305.000000	435.000000
305.250000	433.000000
305.500000	420.000000
305.750000	445.000000
306.000000	414.000000
306.250000	398.000000
306.500000	396.000000
306.750000	417.000000
307.000000	423.000000
307.250000	430.000000
307.500000	419.000000
307.750000	406.000000
308.000000	439.000000
308.250000	417.000000
308.500000	407.000000
308.750000	425.000000
309.000000	421.000000
309.250000	418.000000
309.500000	406.000000
309.750000	418.000000
310.000000	405.000000
310.250000	408.000000
310.500000	395.000000
310.750000	398.000000
311.000000	407.000000
311.250000	415.000000
311.500000	424.000000
311.750000	414.000000
312.000000	411.000000
312.250000	397.000000
312.500000	407.000000
312.750000	399.000000
313.000000	413.000000
313.250000	402.000000
313.500000	404.000000
313.750000	402.000000
314.000000	416.000000
314.250000	395.000000
314.500000	406.000000
314.750000	417.000000
315.000000	413.000000
315.250000	428.000000
315.500000	404.000000
315.750000	413.000000
316.000000	413.000000
316.250000	403.000000
316.500000	389.000000
316.750000	404.000000
317.000000	426.000000
317.250000	380.000000
317.500000	406.000000
317.750000	393.000000
318.000000	408.000000
318.250000	393.000000
318.500000	391.000000
318.750000	398.000000
319.000000	383.000000
319.250000	379.000000
319.500000	403.000000
319.750000	367.000000
320.000000	383.000000
320.250000	383.000000
320.500000	399.000000
320.750000	376.000000
321.000000	374.000000
321.250000	382.000000
321.500000	375.000000
321.750000	382.000000
322.000000	378.000000
322.250000	367.000000
322.500000	365.000000
322.750000	372.000000
323.000000	363.000000
323.250000	359.000000
323.500000	369.000000
323.750000	379.000000
324.000000	365.000000
324.250000	344.000000
324.500000	350.000000
324.750000	354.000000
325.000000	355.000000
325.250000	361.000000
325.500000	357.000000
325.750000	354.000000
326.000000	337.000000
326.250000	340.000000
326.500000	352.000000
326.750000	349.000000
327.000000	343.000000
327.250000	351.000000
327.500000	332.000000
327.750000	341.000000
328.000000	332.000000
328.250000	339.000000
328.500000	342.000000
328.750000	315.000000
329.000000	322.000000
329.250000	315.000000
329.500000	317.000000
329.750000	324.000000
330.000000	331.000000
330.250000	327.000000
330.500000	341.000000
330.750000	323.000000
331.000000	311.000000
331.250000	329.000000
331.500000	340.000000
331.750000	332.000000
332.000000	339.000000
332.250000	314.000000
332.500000	323.000000
332.750000	290.000000
333.000000	308.000000
333.250000	321.000000
333.500000	337.000000
333.750000	315.000000
334.000000	299.000000
334.250000	310.000000
334.500000	299.000000
334.750000	291.000000
335.000000	303.000000
335.250000	295.000000
335.500000	287.000000
335.750000	282.000000
336.000000	290.000000
336.250000	301.000000
336.500000	287.000000
336.750000	301.000000
337.000000	287.000000
337.250000	291.000000
337.500000	278.000000
337.750000	284.000000
338.000000	279.000000
338.250000	264.000000
338.500000	271.000000
338.750000	258.000000
339.000000	276.000000
339.250000	268.000000
339.500000	246.000000
339.750000	254.000000
340.000000	245.000000
340.250000	260.000000
340.500000	230.000000
340.750000	238.000000
341.000000	230.000000
341.250000	236.000000
341.500000	220.000000
341.750000	215.000000
342.000000	215.000000
342.250000	190.000000
342.500000	183.000000
342.750000	157.000000
343.000000	155.000000
