Data: giovedì 7 maggio 2020	Ora: 15:43
302.750000	3.000000
303.000000	14.000000
303.250000	12.000000
303.500000	10.000000
303.750000	10.000000
304.000000	9.000000
304.250000	9.000000
304.500000	11.000000
304.750000	10.000000
305.000000	7.000000
305.250000	8.000000
305.500000	9.000000
305.750000	6.000000
306.000000	10.000000
306.250000	9.000000
306.500000	16.000000
306.750000	10.000000
307.000000	10.000000
307.250000	11.000000
307.500000	9.000000
307.750000	7.000000
308.000000	7.000000
308.250000	10.000000
308.500000	9.000000
308.750000	10.000000
309.000000	3.000000
309.250000	8.000000
309.500000	6.000000
309.750000	13.000000
310.000000	9.000000
310.250000	6.000000
310.500000	7.000000
310.750000	7.000000
311.000000	11.000000
311.250000	4.000000
311.500000	7.000000
311.750000	4.000000
312.000000	8.000000
312.250000	6.000000
312.500000	2.000000
312.750000	10.000000
313.000000	5.000000
313.250000	6.000000
313.500000	6.000000
313.750000	4.000000
314.000000	7.000000
314.250000	4.000000
314.500000	5.000000
314.750000	4.000000
315.000000	9.000000
315.250000	7.000000
315.500000	5.000000
315.750000	10.000000
316.000000	8.000000
316.250000	9.000000
316.500000	9.000000
316.750000	5.000000
317.000000	7.000000
317.250000	3.000000
317.500000	5.000000
317.750000	4.000000
318.000000	5.000000
318.250000	10.000000
318.500000	9.000000
318.750000	12.000000
319.000000	5.000000
319.250000	3.000000
319.500000	7.000000
