Data: lunedì 18 maggio 2020	Ora: 14:45
288.750000	554.000000
289.000000	578.000000
289.250000	527.000000
289.500000	510.000000
289.750000	534.000000
290.000000	495.000000
290.250000	531.000000
290.500000	456.000000
290.750000	495.000000
291.000000	516.000000
291.250000	510.000000
291.500000	468.000000
291.750000	472.000000
292.000000	520.000000
292.250000	471.000000
292.500000	484.000000
292.750000	507.000000
293.000000	458.000000
293.250000	454.000000
293.500000	460.000000
293.750000	490.000000
294.000000	473.000000
294.250000	487.000000
294.500000	451.000000
294.750000	492.000000
295.000000	492.000000
295.250000	498.000000
295.500000	496.000000
295.750000	442.000000
296.000000	427.000000
296.250000	448.000000
296.500000	446.000000
296.750000	456.000000
297.000000	413.000000
297.250000	467.000000
297.500000	439.000000
297.750000	432.000000
298.000000	431.000000
298.250000	435.000000
298.500000	431.000000
298.750000	421.000000
299.000000	384.000000
299.250000	428.000000
299.500000	437.000000
299.750000	407.000000
300.000000	409.000000
300.250000	424.000000
300.500000	401.000000
300.750000	392.000000
301.000000	367.000000
301.250000	369.000000
301.500000	388.000000
301.750000	399.000000
302.000000	396.000000
302.250000	368.000000
302.500000	374.000000
302.750000	334.000000
303.000000	363.000000
303.250000	345.000000
303.500000	359.000000
303.750000	336.000000
304.000000	376.000000
304.250000	379.000000
304.500000	330.000000
304.750000	328.000000
305.000000	343.000000
305.250000	358.000000
305.500000	352.000000
305.750000	336.000000
306.000000	322.000000
306.250000	307.000000
306.500000	339.000000
306.750000	305.000000
307.000000	312.000000
307.250000	355.000000
307.500000	309.000000
307.750000	287.000000
308.000000	302.000000
308.250000	288.000000
308.500000	262.000000
308.750000	303.000000
309.000000	275.000000
309.250000	295.000000
309.500000	284.000000
309.750000	288.000000
310.000000	272.000000
310.250000	281.000000
310.500000	283.000000
310.750000	256.000000
311.000000	263.000000
311.250000	253.000000
311.500000	242.000000
311.750000	268.000000
312.000000	232.000000
312.250000	234.000000
312.500000	231.000000
312.750000	239.000000
313.000000	226.000000
313.250000	214.000000
313.500000	227.000000
313.750000	256.000000
314.000000	233.000000
314.250000	232.000000
314.500000	208.000000
314.750000	223.000000
315.000000	218.000000
315.250000	204.000000
315.500000	195.000000
315.750000	226.000000
316.000000	195.000000
316.250000	206.000000
316.500000	199.000000
316.750000	195.000000
317.000000	207.000000
317.250000	197.000000
317.500000	202.000000
317.750000	187.000000
318.000000	167.000000
318.250000	176.000000
318.500000	189.000000
318.750000	177.000000
319.000000	159.000000
319.250000	142.000000
319.500000	170.000000
319.750000	128.000000
320.000000	152.000000
320.250000	166.000000
320.500000	140.000000
320.750000	153.000000
321.000000	160.000000
321.250000	146.000000
321.500000	127.000000
321.750000	129.000000
322.000000	117.000000
322.250000	117.000000
322.500000	119.000000
322.750000	112.000000
323.000000	125.000000
323.250000	126.000000
323.500000	118.000000
323.750000	123.000000
324.000000	104.000000
324.250000	108.000000
324.500000	106.000000
324.750000	93.000000
325.000000	93.000000
325.250000	91.000000
325.500000	86.000000
325.750000	80.000000
326.000000	86.000000
326.250000	83.000000
326.500000	75.000000
326.750000	97.000000
327.000000	82.000000
327.250000	91.000000
327.500000	80.000000
327.750000	77.000000
328.000000	64.000000
328.250000	70.000000
328.500000	76.000000
328.750000	67.000000
329.000000	70.000000
329.250000	64.000000
329.500000	63.000000
329.750000	58.000000
330.000000	53.000000
330.250000	58.000000
330.500000	48.000000
330.750000	53.000000
331.000000	49.000000
331.250000	55.000000
331.500000	35.000000
331.750000	47.000000
332.000000	51.000000
332.250000	48.000000
332.500000	49.000000
332.750000	54.000000
333.000000	35.000000
333.250000	31.000000
333.500000	40.000000
333.750000	41.000000
334.000000	32.000000
334.250000	34.000000
334.500000	27.000000
334.750000	27.000000
335.000000	24.000000
335.250000	21.000000
335.500000	24.000000
335.750000	26.000000
336.000000	30.000000
336.250000	29.000000
336.500000	17.000000
336.750000	23.000000
337.000000	20.000000
337.250000	23.000000
337.500000	21.000000
337.750000	24.000000
338.000000	14.000000
338.250000	16.000000
338.500000	13.000000
338.750000	14.000000
339.000000	12.000000
339.250000	13.000000
339.500000	7.000000
339.750000	10.000000
340.000000	13.000000
340.250000	8.000000
340.500000	12.000000
340.750000	11.000000
341.000000	9.000000
341.250000	7.000000
341.500000	2.000000
341.750000	4.000000
342.000000	4.000000
342.250000	6.000000
342.500000	4.000000
342.750000	3.000000
343.000000	4.000000
