Data: mercoledì 20 maggio 2020	Ora: 12:39
9.886555	1.712710
9.940031	2.053571
9.993506	1.852416
10.046982	1.855567
10.100458	1.750000
10.153934	1.865546
10.207410	1.991071
10.260886	1.947479
10.314362	1.839286
10.367838	1.643908
10.421314	1.651786
10.474790	1.529412
10.528266	1.626576
10.581742	1.776786
10.635218	1.743697
10.688694	1.607143
10.742170	1.581408
10.795646	1.892857
10.849121	1.664391
10.902597	1.535714
10.956073	1.598214
11.009549	1.587185
11.063025	1.660714
11.116501	1.715336
11.169977	1.625000
11.223453	1.435924
11.276929	1.410714
11.330405	1.686450
11.383881	1.449055
11.437357	1.607143
11.490833	1.582983
11.544309	1.428571
11.597785	1.467437
11.651261	1.589286
11.704736	1.448529
11.758212	1.410714
11.811688	1.369748
11.865164	1.584034
11.918640	1.544643
11.972116	1.547269
12.025592	1.508929
12.079068	1.466912
12.132544	1.500000
12.186020	1.359769
12.239496	1.366071
12.292972	1.499475
12.346448	1.337710
12.399924	1.348214
12.453400	1.370273
12.506875	1.330357
12.560351	1.164391
12.613827	1.258929
12.667303	1.486345
12.720779	1.264706
12.774255	1.258929
12.827731	1.193277
12.881207	1.196429
12.934683	1.198529
12.988159	1.080357
13.041635	1.378151
13.095111	1.035714
13.148587	1.049895
13.202063	1.189601
13.255539	1.044643
13.309015	1.286765
13.362490	1.169643
13.415966	1.200105
13.469442	1.116071
13.522918	1.095588
13.576394	1.017857
13.629870	1.303571
13.683346	1.086134
13.736822	1.071429
13.790298	0.969538
13.843774	1.125000
13.897250	1.012605
13.950726	1.116071
14.004202	1.376050
14.057678	1.155987
14.111154	1.187500
14.164629	1.136029
14.218105	1.285714
14.271581	1.075105
14.325057	1.142857
14.378533	1.067752
14.432009	1.107143
14.485485	1.015231
14.538961	1.119223
14.592437	1.178571
14.645913	1.020483
14.699389	0.955357
14.752865	0.836660
14.806341	0.937500
14.859817	0.979517
14.913293	0.973214
14.966769	0.845063
15.020244	0.950105
15.073720	0.696429
15.127196	0.818277
15.180672	0.803571
15.234148	0.773634
15.287624	0.678571
15.341100	0.701681
15.394576	0.658088
15.448052	0.660714
15.501528	0.611870
15.555004	0.535714
15.608480	0.577206
15.661956	0.660714
15.715432	0.605042
15.768908	0.571429
15.822383	0.595588
15.875859	0.543592
15.929335	0.482143
15.982811	0.497899
16.036287	0.491071
16.089763	0.488445
16.143239	0.446429
16.196715	0.454307
16.250191	0.428571
16.303667	0.434349
16.357143	0.453256
16.410619	0.446429
16.464095	0.428046
16.517571	0.303571
16.571047	0.274160
16.624523	0.348214
16.677998	0.294118
16.731474	0.292017
16.784950	0.366071
16.838426	0.284664
16.891902	0.250000
16.945378	0.249475
16.998854	0.250000
17.052330	0.204832
17.105806	0.267857
17.159282	0.194328
17.212758	0.239496
17.266234	0.187500
17.319710	0.089286
17.373186	0.142857
17.426662	0.106618
17.480138	0.125000
17.533613	0.107143
17.587089	0.080357
17.640565	0.080357
17.694041	0.062500
17.747517	0.125000
17.800993	0.062500
17.854469	0.044643
17.907945	0.071429
17.961421	0.008929
18.014897	0.035189
18.068373	0.044643
18.121849	0.017857
18.175325	0.017857
18.228801	0.008929
18.282277	0.017857
18.335752	0.044643
18.389228	0.036905
18.442704	0.000000
18.496180	0.010204
18.549656	0.010204
18.603132	0.021978
18.656608	0.021978
18.710084	0.023810
18.763560	0.050866
18.817036	0.012987
18.870512	0.014286
18.923988	0.000000
18.977464	0.014286
19.030940	0.000000
19.084416	0.017857
19.137892	0.000000
19.191367	0.020408
19.244843	0.020408
19.298319	0.023810
19.351795	0.000000
19.405271	0.000000
19.458747	0.000000
19.512223	0.071429
19.565699	0.000000
19.619175	0.047619
19.672651	0.000000
19.726127	0.000000
19.779603	0.285714
