Data: martedì 16 giugno 2020	Ora: 15:20
1195.585943	0.518926
1195.639419	0.548020
1195.692895	0.518340
1195.746371	0.551299
1195.799847	0.564808
1195.853323	0.591337
1195.906799	0.579870
1195.960275	0.596025
1196.013751	0.616614
1196.067227	0.674026
1196.120703	0.662654
1196.174179	0.699889
1196.227655	0.674818
1196.281131	0.785065
1196.334607	0.766836
1196.388083	0.816123
1196.441558	0.836364
1196.495034	0.813779
1196.548510	0.876592
1196.601986	0.907143
1196.655462	0.974137
1196.708938	0.924786
1196.762414	0.943269
1196.815890	0.953247
1196.869366	0.943206
1196.922842	0.929933
1196.976318	0.938312
1197.029794	0.941353
1197.083270	0.937995
1197.136746	0.975974
1197.190222	0.898796
1197.243697	0.940925
1197.297173	0.958061
1197.350649	0.922078
1197.404125	0.917643
1197.457601	0.998084
1197.511077	0.989610
1197.564553	0.942825
1197.618029	1.039753
1197.671505	1.024675
1197.724981	1.033624
1197.778457	1.070874
1197.831933	1.201330
1197.885409	1.198052
1197.938885	1.272585
1197.992361	1.310801
1198.045837	1.381818
1198.099312	1.554973
1198.152788	1.714729
1198.206264	1.845455
1198.259740	2.065600
1198.313216	2.329221
1198.366692	2.582594
1198.420168	2.992857
1198.473644	3.260881
1198.527120	3.713240
1198.580596	3.941558
1198.634072	4.187061
1198.687548	4.250792
1198.741024	4.029221
1198.794500	3.708647
1198.847976	3.210516
1198.901451	2.766297
1198.954927	2.230519
1199.008403	1.872300
1199.061879	1.434083
1199.115355	1.174026
1199.168831	0.924438
1199.222307	0.806858
1199.275783	0.661039
1199.329259	0.572711
1199.382735	0.540339
1199.436211	0.497608
1199.489687	0.403247
1199.543163	0.401029
1199.596639	0.341590
1199.650115	0.325325
1199.703591	0.281596
1199.757066	0.274992
1199.810542	0.292857
1199.864018	0.257697
1199.917494	0.224549
1199.970970	0.206398
1200.024446	0.190909
1200.077922	0.191448
1200.131398	0.194029
1200.184874	0.165584
1200.238350	0.154640
1200.291826	0.135176
1200.345302	0.135065
1200.398778	0.130741
1200.452254	0.122300
1200.505730	0.130662
1200.559206	0.100649
1200.612681	0.107333
1200.666157	0.103453
1200.719633	0.098701
1200.773109	0.106747
1200.826585	0.077637
1200.880061	0.098701
1200.933537	0.088644
1200.987013	0.088074
1201.040489	0.090592
1201.093965	0.086364
1201.147441	0.080773
1201.200917	0.077621
1201.254393	0.079221
1201.307869	0.069940
1201.361345	0.076908
1201.414820	0.057143
1201.468296	0.060801
1201.521772	0.066535
1201.575248	0.060231
1201.628724	0.068831
1201.682200	0.076386
1201.735676	0.062148
1201.789152	0.059091
1201.842628	0.043253
1201.896104	0.046484
1201.949580	0.044805
1202.003056	0.052455
1202.056532	0.049161
1202.110008	0.056937
1202.163484	0.059091
1202.216960	0.060089
1202.270435	0.049161
1202.323911	0.040260
1202.377387	0.052376
1202.430863	0.053120
1202.484339	0.047403
1202.537815	0.053674
1202.591291	0.047894
1202.644767	0.043396
1202.698243	0.044156
1202.751719	0.036205
1202.805195	0.047228
1202.858671	0.042208
1202.912147	0.052471
1202.965623	0.046468
1203.019099	0.053247
1203.072574	0.047228
1203.126050	0.058125
1203.179526	0.045296
1203.233002	0.050000
1203.286478	0.035603
1203.339954	0.048527
1203.393430	0.046753
1203.446906	0.047308
1203.500382	0.046611
1203.553858	0.040260
1203.607334	0.050383
1203.660810	0.047181
1203.714286	0.043746
1203.767762	0.037908
1203.821238	0.048419
1203.874714	0.044135
1203.928189	0.033395
1203.981665	0.037062
1204.035141	0.056277
1204.088617	0.044864
1204.142093	0.043585
1204.195569	0.050115
1204.249045	0.032677
1204.302521	0.058874
1204.355997	0.036961
1204.409473	0.042416
1204.462949	0.041744
1204.516425	0.044802
1204.569901	0.027269
1204.623377	0.045954
1204.676853	0.044396
1204.730328	0.040216
1204.783804	0.045455
1204.837280	0.046302
1204.890756	0.045070
1204.944232	0.049868
1204.997708	0.050711
1205.051184	0.070254
1205.104660	0.046001
1205.158136	0.028708
1205.211612	0.044277
1205.265088	0.055938
1205.318564	0.047364
1205.372040	0.058442
1205.425516	0.072835
1205.478992	0.036982
1205.532468	0.063080
1205.585943	0.073926
1205.639419	0.049451
1205.692895	0.047619
1205.746371	0.062377
1205.799847	0.073672
1205.853323	0.070130
1205.906799	0.072150
1205.960275	0.077561
1206.013751	0.128942
1206.067227	0.077922
1206.120703	0.065553
1206.174179	0.086580
1206.227655	0.083117
1206.281131	0.062338
1206.334607	0.077922
1206.388083	0.095238
1206.441558	0.207792
1206.495034	0.077922
1206.544691	0.030303
