Data: martedì 9 giugno 2020	Ora: 15:47
10.698720	8.110417
10.750286	8.125000
10.801853	8.119544
10.853419	7.897917
10.904985	7.741667
10.956551	7.766865
11.008117	7.862500
11.059683	7.902083
11.111249	7.577083
11.162815	7.890972
11.214381	7.672917
11.265947	7.079167
11.317513	7.139286
11.369079	7.562500
11.420646	7.583333
11.472212	6.808036
11.523778	7.379167
11.575344	7.206250
11.626910	6.785417
11.678476	7.198214
11.730042	7.152083
11.781608	6.779167
11.833174	6.798115
11.884740	7.250000
11.936306	6.802083
11.987872	6.260218
12.039439	6.575000
12.091005	6.458333
12.142571	6.360417
12.194137	6.281548
12.245703	6.264583
12.297269	6.185417
12.348835	6.038690
12.400401	6.264583
12.451967	5.904167
12.503533	5.719147
12.555099	6.014583
12.606665	5.856250
12.658231	5.558333
12.709798	5.770933
12.761364	5.552083
12.812930	5.564583
12.864496	5.418552
12.916062	5.733333
12.967628	5.393750
13.019194	5.039385
13.070760	5.229167
13.122326	5.083333
13.173892	4.902083
13.225458	5.124107
13.277024	4.997917
13.328591	4.754167
13.380157	4.854861
13.431723	4.895833
13.483289	4.493750
13.534855	4.300992
13.586421	4.495833
13.637987	4.508333
13.689553	4.060417
13.741119	4.373710
13.792685	4.289583
13.844251	4.072917
13.895817	4.038591
13.947383	4.000000
13.998950	3.979167
14.050516	3.859821
14.102082	3.845833
14.153648	3.872917
14.205214	3.712500
14.256780	3.826488
14.308346	3.635417
14.359912	3.508333
14.411478	3.422321
14.463044	3.518750
14.514610	3.437500
14.566176	3.321627
14.617743	3.406250
14.669309	3.527083
14.720875	3.235417
14.772441	3.411905
14.824007	3.447917
14.875573	3.137500
14.927139	3.297024
14.978705	3.389583
15.030271	3.247917
15.081837	3.217659
15.133403	3.362500
15.184969	3.279167
15.236536	3.039583
15.288102	3.172222
15.339668	3.066667
15.391234	2.764583
15.442800	2.943155
15.494366	3.002083
15.545932	2.845833
15.597498	2.556845
15.649064	2.550000
15.700630	2.472917
15.752196	2.400000
15.803762	2.286508
15.855328	2.256250
15.906895	2.214583
15.958461	2.275397
16.010027	2.075000
16.061593	2.031250
16.113159	1.836409
16.164725	1.912500
16.216291	1.887500
16.267857	1.852083
16.319423	1.887599
16.370989	1.960417
16.422555	1.602083
16.474121	1.676984
16.525688	1.616667
16.577254	1.622917
16.628820	1.624504
16.680386	1.541667
16.731952	1.550000
16.783518	1.452083
16.835084	1.524603
16.886650	1.470833
16.938216	1.347917
16.989782	1.464683
17.041348	1.337500
17.092914	1.287500
17.144481	1.319841
17.196047	1.325000
17.247613	1.302083
17.299179	1.256250
17.350745	1.266171
17.402311	1.181250
17.453877	1.175000
17.505443	1.146032
17.557009	1.145833
17.608575	1.118750
17.660141	1.044643
17.711707	1.152083
17.763273	0.962500
17.814840	1.047917
17.866406	0.961310
17.917972	1.022917
17.969538	0.958333
18.021104	0.907738
18.072670	0.933333
18.124236	0.816667
18.175802	0.858631
18.227368	0.943750
18.278934	0.808333
18.330500	0.808333
18.382066	0.850198
18.433633	0.877083
18.485199	0.797917
18.536765	0.706151
18.588331	0.912500
18.639897	0.735417
18.691463	0.767163
18.743029	0.787500
18.794595	0.750000
18.846161	0.752083
18.897727	0.734524
18.949293	0.772917
19.000859	0.733333
19.052426	0.771032
19.103992	0.670833
19.155558	0.733333
19.207124	0.670337
19.258690	0.741667
19.310256	0.725000
19.361822	0.756250
19.413388	0.751389
19.464954	0.750000
19.516520	0.720833
19.568086	0.678770
19.619652	0.683333
19.671218	0.662500
19.722785	0.629067
19.774351	0.670833
19.825917	0.735417
19.877483	0.668750
19.929049	0.676488
19.980615	0.691667
20.032181	0.683333
20.083747	0.681151
20.135313	0.683333
20.186879	0.687500
20.238445	0.667163
20.290011	0.610417
20.341578	0.639583
20.393144	0.593750
20.444710	0.604861
20.496276	0.595833
20.547842	0.620833
20.599408	0.657540
20.650974	0.675000
20.702540	0.597917
20.754106	0.650099
20.805672	0.583333
20.857238	0.572917
20.908804	0.591667
20.960371	0.615972
21.011937	0.585417
21.063503	0.622917
21.115069	0.594246
21.166635	0.662500
21.218201	0.583333
21.269767	0.546925
21.321333	0.533333
21.372899	0.560417
21.424465	0.533333
21.476031	0.612698
21.527597	0.629167
21.579163	0.545833
21.630730	0.600992
21.682296	0.597917
21.733862	0.631250
21.785428	0.551290
21.836994	0.552083
21.888560	0.575000
21.940126	0.529167
21.991692	0.497917
22.043258	0.522917
22.094824	0.618750
22.146390	0.572917
22.197956	0.537500
22.249523	0.491667
22.301089	0.514683
22.352655	0.591667
22.404221	0.539583
22.455787	0.508333
22.507353	0.510218
22.558919	0.527083
22.610485	0.477083
22.662051	0.488194
22.713617	0.485417
22.765183	0.512500
22.816749	0.480556
22.868316	0.487500
22.919882	0.506250
22.971448	0.487500
23.023014	0.488294
23.074580	0.479167
23.126146	0.439583
23.177712	0.441468
23.229278	0.497917
23.280844	0.462500
23.332410	0.454762
23.383976	0.493750
23.435542	0.391667
23.487108	0.543750
23.538675	0.477579
23.590241	0.437500
23.641807	0.450000
23.693373	0.508532
23.744939	0.483333
23.796505	0.462500
23.848071	0.475000
23.899637	0.466667
23.951203	0.447917
24.002769	0.450000
24.054335	0.479663
24.105901	0.489583
24.157468	0.479167
24.209034	0.474603
24.260600	0.475000
24.312166	0.454167
24.363732	0.454067
24.415298	0.462500
24.466864	0.429167
24.518430	0.420833
24.569996	0.431448
24.621562	0.460417
24.673128	0.422917
24.724694	0.428274
24.776261	0.497917
24.827827	0.402083
24.879393	0.425893
24.930959	0.445833
24.982525	0.462500
25.034091	0.383333
25.085657	0.501786
25.137223	0.422917
25.188789	0.485417
25.240355	0.501091
25.291921	0.452083
25.343487	0.437500
25.395053	0.466171
25.446620	0.437500
25.498186	0.427083
25.549752	0.445833
25.601318	0.437798
25.652884	0.508333
25.704450	0.416667
25.756016	0.480952
25.807582	0.472917
25.859148	0.418750
25.910714	0.465079
25.962280	0.412500
26.013846	0.397917
26.065413	0.497917
26.116979	0.441766
26.168545	0.445833
26.220111	0.441667
26.271677	0.446329
26.323243	0.477083
26.374809	0.468750
26.426375	0.428075
26.477941	0.431250
26.529507	0.456250
26.581073	0.493750
26.632639	0.482044
26.684206	0.525000
26.735772	0.500000
26.787338	0.505754
26.838904	0.479167
26.890470	0.483333
26.942036	0.469345
26.993602	0.514583
27.045168	0.479167
27.096734	0.504167
27.148300	0.494246
27.199866	0.514583
27.251432	0.556250
27.302998	0.565575
27.354565	0.579167
27.406131	0.570833
27.457697	0.554464
27.509263	0.556250
27.560829	0.518750
27.612395	0.468750
27.663961	0.540873
27.715527	0.593750
27.767093	0.554167
27.818659	0.595040
27.870225	0.618750
27.921791	0.585417
27.973358	0.583929
28.024924	0.595833
28.076490	0.562500
28.128056	0.543750
28.179622	0.615179
28.231188	0.560417
28.282754	0.593750
28.334320	0.631448
28.385886	0.564583
28.437452	0.583333
28.489018	0.549008
28.540584	0.593750
28.592150	0.620833
28.643717	0.556250
28.695283	0.687897
28.746849	0.622917
28.798415	0.589583
28.849981	0.636706
28.901547	0.645833
28.953113	0.610417
29.004679	0.610615
29.056245	0.672917
29.107811	0.641667
29.159377	0.664583
29.210943	0.713095
29.262510	0.660417
29.314076	0.645833
29.365642	0.706944
29.417208	0.664583
29.468774	0.687500
29.520340	0.603770
29.571906	0.681250
29.623472	0.729167
29.675038	0.631250
29.726604	0.756944
29.778170	0.687500
29.829736	0.737500
29.881303	0.672718
29.932869	0.718750
29.984435	0.793750
30.036001	0.626488
30.087567	0.727083
30.139133	0.635417
30.190699	0.764583
30.242265	0.707937
30.293831	0.702083
30.345397	0.666667
30.396963	0.725893
30.448529	0.697917
30.500095	0.633333
30.551662	0.704563
30.603228	0.704167
30.654794	0.668750
30.706360	0.664583
30.757926	0.740575
30.809492	0.662500
30.861058	0.650000
30.912624	0.673810
30.964190	0.662500
31.015756	0.681250
31.067322	0.590476
31.118888	0.668750
31.170455	0.647917
31.222021	0.577083
31.273587	0.672222
31.325153	0.641667
31.376719	0.552083
31.428285	0.558433
31.479851	0.585417
31.531417	0.660417
31.582983	0.577976
31.634549	0.600000
31.686115	0.591667
31.737681	0.602083
31.789248	0.517262
31.840814	0.550000
31.892380	0.583333
31.943946	0.549802
31.995512	0.597917
32.047078	0.552083
32.098644	0.586409
32.150210	0.572917
32.201776	0.575000
32.253342	0.558333
32.304908	0.520337
32.356474	0.533333
32.408040	0.506250
32.459607	0.578472
32.511173	0.666667
32.562739	0.502083
32.614305	0.569940
32.665871	0.564583
32.717437	0.516667
32.769003	0.516667
32.820569	0.528770
32.872135	0.502083
32.923701	0.591667
32.975267	0.421032
33.026833	0.518750
33.078400	0.514583
33.129966	0.462004
33.181532	0.483333
33.233098	0.414583
33.284664	0.470833
33.336230	0.456845
33.387796	0.454167
33.439362	0.447917
33.490928	0.370437
33.542494	0.431250
33.594060	0.416667
33.645626	0.363889
33.697193	0.387500
33.748759	0.377083
33.800325	0.354167
33.851891	0.354067
33.903457	0.356250
33.955023	0.352083
34.006589	0.341567
34.058155	0.395833
34.109721	0.333333
34.161287	0.350893
34.212853	0.356250
34.264419	0.343750
34.315985	0.350000
34.367552	0.317460
34.419118	0.333333
34.470684	0.331250
34.522250	0.315873
34.573816	0.356250
34.625382	0.356250
34.676948	0.310417
34.728514	0.285417
34.780080	0.331250
34.831646	0.322917
34.883212	0.345238
34.934778	0.325000
34.986345	0.279167
35.037911	0.309821
35.089477	0.297917
35.141043	0.310417
35.192609	0.297917
35.244175	0.254167
35.295741	0.266667
35.347307	0.254167
35.398873	0.254266
35.450439	0.245833
35.502005	0.227083
35.553571	0.270833
35.605138	0.256250
35.656704	0.287500
35.708270	0.231250
35.759836	0.260417
35.811402	0.218750
35.862968	0.195833
35.914534	0.183730
35.966100	0.210417
36.017666	0.210417
36.069232	0.192262
36.120798	0.166667
36.172364	0.202083
36.223930	0.208730
36.275497	0.206250
36.327063	0.172917
36.378629	0.170833
36.430195	0.159425
36.481761	0.164583
36.533327	0.172917
36.584893	0.204464
36.636459	0.177083
36.688025	0.200000
36.739591	0.158730
36.791157	0.168750
36.842723	0.154167
36.894290	0.110417
36.945856	0.161210
36.997422	0.143750
37.048988	0.118750
37.100554	0.128373
37.152120	0.137500
37.203686	0.135417
37.255252	0.125992
37.306818	0.120833
37.358384	0.114583
37.409950	0.106250
37.461516	0.089286
37.513083	0.120833
37.564649	0.129167
37.616215	0.082837
37.667781	0.087500
37.719347	0.062500
37.770913	0.088988
37.822479	0.083333
37.874045	0.081250
37.925611	0.064583
37.977177	0.090972
38.028743	0.093750
38.080309	0.079167
38.131875	0.093353
38.183442	0.066667
38.235008	0.075000
38.286574	0.087202
38.338140	0.081250
38.389706	0.058333
38.441272	0.058333
38.492838	0.086732
38.544404	0.067982
38.595970	0.078947
38.647536	0.071881
38.699102	0.090278
38.750668	0.064815
38.802235	0.061411
38.853801	0.090686
38.905367	0.061275
38.956933	0.056373
39.008499	0.066483
39.060065	0.054687
39.111631	0.067708
39.163197	0.059722
39.214763	0.052778
39.266329	0.066667
39.317895	0.047222
39.369461	0.071429
39.421028	0.071429
39.472594	0.074405
39.524160	0.089286
39.575726	0.076923
39.627292	0.060897
39.678858	0.070246
39.730424	0.072917
39.781990	0.065972
39.833556	0.052715
39.885122	0.045455
39.936688	0.075758
39.988254	0.075758
40.039820	0.089773
40.091387	0.058333
40.142953	0.066667
40.194519	0.048611
40.246085	0.050926
40.297651	0.064815
40.349217	0.062500
40.400783	0.067708
40.452349	0.067708
40.503915	0.062500
40.555481	0.046131
40.607047	0.041667
40.658613	0.089286
40.710180	0.097222
40.761746	0.069444
40.813312	0.055556
40.864878	0.059722
40.916444	0.083333
40.968010	0.050000
41.019576	0.066667
41.071142	0.081250
41.122708	0.083333
41.174274	0.072917
41.225840	0.079861
41.277406	0.027778
41.328972	0.027778
41.380539	0.069444
41.432105	0.020833
41.483671	0.062500
41.535237	0.041667
41.586803	0.062500
41.638369	0.041667
41.689935	0.083333
41.728610	0.166667
