Data: martedì 16 giugno 2020	Ora: 16:22
950.495034	0.967944
950.548510	0.891638
950.601986	0.920000
950.655462	0.938136
950.708938	0.861551
950.762414	0.876969
950.815890	0.793571
950.869366	0.828345
950.922842	0.749913
950.976318	0.735000
951.029794	0.709617
951.083270	0.676986
951.136746	0.662143
951.190222	0.600105
951.243697	0.632334
951.297173	0.586969
951.350649	0.577857
951.404125	0.579408
951.457601	0.563519
951.511077	0.550714
951.564553	0.516237
951.618029	0.519564
951.671505	0.523571
951.724981	0.492875
951.778457	0.488693
951.831933	0.493188
951.885409	0.460714
951.938885	0.495941
951.992361	0.454059
952.045837	0.466429
952.099312	0.450976
952.152788	0.462317
952.206264	0.459286
952.259740	0.456167
952.313216	0.442073
952.366692	0.387021
952.420168	0.441429
952.473644	0.422631
952.527120	0.414443
952.580596	0.395714
952.634072	0.400854
952.687548	0.389547
952.741024	0.363571
952.794500	0.335906
952.847976	0.333798
952.901451	0.346028
952.954927	0.322143
953.008403	0.327997
953.061879	0.337997
953.115355	0.317857
953.168831	0.313798
953.222307	0.291969
953.275783	0.316429
953.329259	0.285523
953.382735	0.282927
953.436211	0.271080
953.489687	0.261429
953.543163	0.301167
953.596639	0.287091
953.650115	0.300714
953.703591	0.248380
953.757066	0.259669
953.810542	0.249286
953.864018	0.251899
953.917494	0.274808
953.970970	0.247753
954.024446	0.259286
954.077922	0.276899
954.131398	0.246899
954.184874	0.246429
954.238350	0.256916
954.291826	0.251132
954.345302	0.262857
954.398778	0.247770
954.452254	0.265697
954.505730	0.243293
954.559206	0.262857
954.612681	0.232875
954.666157	0.259059
954.719633	0.245000
954.773109	0.249181
954.826585	0.230679
954.880061	0.252143
954.933537	0.262509
954.987013	0.276777
955.040489	0.262456
955.093965	0.239286
955.147441	0.277700
955.200917	0.238206
955.254393	0.265000
955.307869	0.274059
955.361345	0.240052
955.414820	0.252143
955.468296	0.265488
955.521772	0.246272
955.575248	0.267648
955.628724	0.266429
955.682200	0.262073
955.735676	0.248345
955.789152	0.240000
955.842628	0.264756
955.896104	0.248258
955.949580	0.235000
956.003056	0.272003
956.056532	0.242091
956.110008	0.268275
956.163484	0.262143
956.216960	0.258240
956.270435	0.259739
956.323911	0.257857
956.377387	0.235627
956.430863	0.261742
956.484339	0.239286
956.537815	0.243990
956.591291	0.243956
956.644767	0.238095
956.698243	0.258647
956.751719	0.251737
956.805195	0.254462
956.858671	0.241270
956.912147	0.233311
956.965623	0.258271
957.019099	0.241176
957.072574	0.245735
957.126050	0.243371
957.179526	0.234821
957.233002	0.242396
957.286478	0.269677
957.339954	0.270016
957.393430	0.222660
957.446906	0.250563
957.500382	0.238246
957.553858	0.229630
957.607334	0.230647
957.660810	0.252835
957.714286	0.250286
957.767762	0.234524
957.821238	0.230538
957.874714	0.243591
957.928189	0.242857
957.981665	0.250588
958.035141	0.227959
958.088617	0.252857
958.142093	0.249398
958.195569	0.237176
958.249045	0.222222
958.302521	0.221849
958.355997	0.215966
958.409473	0.243810
958.462949	0.262857
958.516425	0.244082
958.569901	0.309419
958.623377	0.237363
958.676853	0.284982
958.730328	0.274459
958.783804	0.233766
958.837280	0.265714
958.890756	0.232381
958.944232	0.226984
958.997708	0.282143
959.051184	0.299490
959.104660	0.260544
959.158136	0.266667
959.211612	0.302857
959.265088	0.360000
959.318564	0.242857
959.372040	0.323810
959.425516	0.295238
959.478992	0.300000
959.532468	0.485714
